original_order,file,filetype,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes
77,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,132,v|ve-2S&PRET=see,viste el sapito que se está metiendo en el bolsillo del nene .%mor: v|ve-2S&PRET=see det:art|el&m&SG=the n|sapo&m-DIM=toad pro:rel|que=that pro:refl|se=itself aux|esta-3S&PRES=be part|mete-PROG=put prep|en=in det:art|el&m&SG=the n|bolso&m-DIM=money_bag prep|de~det:art|el&m=of n|nene&m=child .,%svd:,ver,na,na,na,na,na,na,na,na,exclude
78,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,132,aux|esta-3s&pres=be,viste el sapito que se está metiendo en el bolsillo del nene .%mor: v|ve-2S&PRET=see det:art|el&m&SG=the n|sapo&m-DIM=toad pro:rel|que=that pro:refl|se=itself aux|esta-3S&PRES=be part|mete-PROG=put prep|en=in det:art|el&m&SG=the n|bolso&m-DIM=money_bag prep|de~det:art|el&m=of n|nene&m=child .,%svd:,estar,na,na,na,na,na,na,na,na,relclause
79,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,137,.,que va a salir .%mor: pro:rel|que=that v|i-3S&PRES=go aprep|a=to inf|sali-INF=leave .,%mor:,0,,,0,0,,,,,
80,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,137,v|i-3s&pres=go,que va a salir .%mor: pro:rel|que=that v|i-3S&PRES=go aprep|a=to inf|sali-INF=leave .,%svd:,ir,0,1,3,s,pres,,same,,
81,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,139,.,le está diciendo al perrito que va a salir .%mor: pro:ind|le=him aux|esta-3S&PRES=be part|deci-PROG=say aprep|a~det:art|el&m=to n|perro&m-DIM=dog pro:rel|que=that v|i-3S&PRES=go aprep|a=to inf|sali-INF=leave .,%mor:,0,,,0,0,,,,,
82,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,139,aux|esta-3s&pres=be,le está diciendo al perrito que va a salir .%mor: pro:ind|le=him aux|esta-3S&PRES=be part|deci-PROG=say aprep|a~det:art|el&m=to n|perro&m-DIM=dog pro:rel|que=that v|i-3S&PRES=go aprep|a=to inf|sali-INF=leave .,%svd:,estar,0,1,3,s,pres,,same,,
83,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,139,v|i-3s&pres=go,le está diciendo al perrito que va a salir .%mor: pro:ind|le=him aux|esta-3S&PRES=be part|deci-PROG=say aprep|a~det:art|el&m=to n|perro&m-DIM=dog pro:rel|que=that v|i-3S&PRES=go aprep|a=to inf|sali-INF=leave .,%svd:,ir,0,1,3,s,pres,same,same,,
84,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,143,?,sí ?%mor: co|sí=yes ?,%mor:,0,,,0,0,,,,,
85,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,145,.,"y a la tortuga, también, &uh .%mor: coord|y=and aprep|a=to det:art|el&f&SG=the n|tortuga&m=tortoise cm|cm adv|también=also cm|cm .",%mor:,0,,,0,0,,,,,
86,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,148,?,viste ?%mor: v|ve-2S&PRET=see ?,%mor:,0,,,0,0,,,,,
87,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,148,v|ve-2s&pret=see,viste ?%mor: v|ve-2S&PRET=see ?,%svd:,ver,na,na,na,na,na,na,na,na,exclude
88,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;04.24,female,.,.,Target_Child,.,.,150,.,ahí está su cabeza .%mor: adv|ahí=there cop|esta-3S&PRES=be det:poss|su&3S=his n|cabeza&f=head .,%mor:,0,,,0,0,,,,,
89,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;04.24,female,.,.,Target_Child,.,.,150,cop|esta-3s&pres=be,ahí está su cabeza .%mor: adv|ahí=there cop|esta-3S&PRES=be det:poss|su&3S=his n|cabeza&f=head .,%svd:,estar,DP-def,0,3,s,pres,,,,
90,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,153,.,"a &do, acá está la cabeza del perrito .%mor: aprep|a=to cm|cm adv|acá=there cop|esta-3S&PRES=be det:art|el&f&SG=the n|cabeza&f=head prep|de~det:art|el&m=of n|perro&m-DIM=dog .",%mor:,0,,,0,0,,,,,
91,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,153,cop|esta-3s&pres=be,"a &do, acá está la cabeza del perrito .%mor: aprep|a=to cm|cm adv|acá=there cop|esta-3S&PRES=be det:art|el&f&SG=the n|cabeza&f=head prep|de~det:art|el&m=of n|perro&m-DIM=dog .",%svd:,estar,DP-def,0,3,s,pres,,,,
92,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,157,.,le está tocando así .%mor: pro:ind|le=him aux|esta-3S&PRES=be part|toca-PROG=touch adv|así=thus .,%mor:,0,,,0,0,,,,,
93,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,157,aux|esta-3s&pres=be,le está tocando así .%mor: pro:ind|le=him aux|esta-3S&PRES=be part|toca-PROG=touch adv|así=thus .,%svd:,estar,0,1,3,s,pres,,switch,,
94,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,160,.,"+"" voy a salir un ratito .%mor: v|i-1S&PRES=go aprep|a=to inf|sali-INF=leave det:art|un&m=one n|rato&m-DIM=rat .",%mor:,0,,,0,0,,,,,
95,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,INV,.,female,,,Investigator,,,160,v|i-1S&PRES=go,"+"" voy a salir un ratito .%mor: v|i-1S&PRES=go aprep|a=to inf|sali-INF=leave det:art|un&m=one n|rato&m-DIM=rat .",%svd:,ir,0,1,1,,,,,,
96,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,163,.,le está diciendo el perrito .%mor: pro:ind|le=him aux|esta-3S&PRES=be part|deci-PROG=say det:art|el&m&SG=the n|perro&m-DIM=dog .,%mor:,0,,,0,0,,,,,
97,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,163,aux|esta-3s&pres=be,le está diciendo el perrito .%mor: pro:ind|le=him aux|esta-3S&PRES=be part|deci-PROG=say det:art|el&m&SG=the n|perro&m-DIM=dog .,%svd:,estar,DP-def,1,3,s,pres,,switch,,? First verb
98,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,166,?,"la ves, sí ?%mor: pro:obj|la&f=she v|ve-2S&PRES=see cm|cm co|sí=yes ?",%mor:,0,,,0,0,,,,,
99,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,166,v|ve-2s&pres=see,"la ves, sí ?%mor: pro:obj|la&f=she v|ve-2S&PRES=see cm|cm co|sí=yes ?",%svd:,ver,na,na,na,na,na,na,na,na,frozen
100,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;04.24,female,.,.,Target_Child,.,.,168,?,uno ?%mor: pro:indef|uno=one ?,%mor:,0,,,0,0,,,,,
101,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;04.24,female,.,.,Target_Child,.,.,170,.,xxx .,%mor:,0,,,0,0,,,,,
102,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,171,.,"+< acá, xxx, acá .%mor: adv|acá=there cm|cm cm|cm adv|acá=there .",%mor:,0,,,0,0,,,,,
103,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,173,.,"no, hay que saltear [: saltar] .%mor: co|no=no cm|cm v|habe-3S&PRES&SPEC=have pro:rel|que=that inf|salta-INF=jump .",%mor:,0,,,0,0,,,,,
104,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,173,v|habe-3s&pres&spec=have,"no, hay que saltear [: saltar] .%mor: co|no=no cm|cm v|habe-3S&PRES&SPEC=have pro:rel|que=that inf|salta-INF=jump .",%svd:,haber,na,na,na,na,na,na,na,na,exclude
105,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,176,.,"hay que seguir esto, mi amor .%mor: v|habe-3S&PRES&SPEC=have pro:rel|que=that inf|segui-INF=follow pro:dem|esto=this_one cm|cm det:poss|mi=my co:voc|amor=love .",%mor:,0,,,0,0,,,,,
106,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,176,v|habe-3s&pres&spec=have,"hay que seguir esto, mi amor .%mor: v|habe-3S&PRES&SPEC=have pro:rel|que=that inf|segui-INF=follow pro:dem|esto=this_one cm|cm det:poss|mi=my co:voc|amor=love .",%svd:,haber,na,na,na,na,na,na,na,na,exclude
107,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,179,.,mirá acá está &eh .%mor: co|mirá adv|acá=there cop|esta-3S&PRES=be .,%mor:,0,,,0,0,,,,,
108,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,179,cop|esta-3s&pres=be,mirá acá está &eh .%mor: co|mirá adv|acá=there cop|esta-3S&PRES=be .,%svd:,estar,0,0,3,s,pres,,,,
109,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,181,.,"+"" adiós .%mor: co|adiós=goodbye .",%mor:,0,,,0,0,,,,,
110,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,183,.,"está diciendo nomás el perrito, mirá .%mor: aux|esta-3S&PRES=be part|deci-PROG=say adv|nomás=only det:art|el&m&SG=the n|perro&m-DIM=dog cm|cm co|mirá .",%mor:,0,,,0,0,,,,,
111,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,183,aux|esta-3s&pres=be,"está diciendo nomás el perrito, mirá .%mor: aux|esta-3S&PRES=be part|deci-PROG=say adv|nomás=only det:art|el&m&SG=the n|perro&m-DIM=dog cm|cm co|mirá .",%svd:,estar,DP-def,1,3,s,pres,,switch,,
112,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,186,.,acá está el perrito y acá está el nene .%mor: adv|acá=there cop|esta-3S&PRES=be det:art|el&m&SG=the n|perro&m-DIM=dog coord|y=and adv|acá=there cop|esta-3S&PRES=be det:art|el&m&SG=the co:voc|nene=baby .,%mor:,0,,,0,0,,,,,
113,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,186,cop|esta-3s&pres=be,acá está el perrito y acá está el nene .%mor: adv|acá=there cop|esta-3S&PRES=be det:art|el&m&SG=the n|perro&m-DIM=dog coord|y=and adv|acá=there cop|esta-3S&PRES=be det:art|el&m&SG=the co:voc|nene=baby .,%svd:,estar,DP-def,1,3,s,pres,,same,,
114,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,186,cop|esta-3s&pres=be,acá está el perrito y acá está el nene .%mor: adv|acá=there cop|esta-3S&PRES=be det:art|el&m&SG=the n|perro&m-DIM=dog coord|y=and adv|acá=there cop|esta-3S&PRES=be det:art|el&m&SG=the co:voc|nene=baby .,%svd:,estar,DP-def,1,3,s,pres,switch,switch,,
115,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,190,.,"+"" adiós .%mor: co|adiós=goodbye .",%mor:,0,,,0,0,,,,,
116,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,192,.,le dice .%mor: pro:ind|le=him v|deci-3S&PRES=say .,%mor:,0,,,0,0,,,,,
117,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,192,v|deci-3s&pres=say,le dice .%mor: pro:ind|le=him v|deci-3S&PRES=say .,%svd:,decir,0,1,3,s,,,switch,,
118,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,194,+...,y acá está el +...%mor: coord|y=and adv|acá=there cop|esta-3S&PRES=be det:art|el&m&SG=the +...,%mor:,0,,,0,0,,,,,
119,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,194,cop|esta-3s&pres=be,y acá está el +...%mor: coord|y=and adv|acá=there cop|esta-3S&PRES=be det:art|el&m&SG=the +...,%svd:,estar,0,tagme,3,s,,,switch,,
120,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,197,?,"en el bolsillo está, viste ?%mor: prep|en=in det:art|el&m&SG=the n|bolso&m-DIM=money_bag cop|esta-3S&PRES=be cm|cm v|ve-2S&PRET=see ?",%mor:,0,,,0,0,,,,,
121,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,197,cop|esta-3s&pres=be,"en el bolsillo está, viste ?%mor: prep|en=in det:art|el&m&SG=the n|bolso&m-DIM=money_bag cop|esta-3S&PRES=be cm|cm v|ve-2S&PRET=see ?",%svd:,estar,0,1,3,s,,,same,,
122,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,197,v|ve-2s&pret=see,"en el bolsillo está, viste ?%mor: prep|en=in det:art|el&m&SG=the n|bolso&m-DIM=money_bag cop|esta-3S&PRES=be cm|cm v|ve-2S&PRET=see ?",%svd:,ver,na,na,na,na,na,na,na,na,exclude
123,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,200,.,"+"" chau .%mor: co|chau=ciao .",%mor:,0,,,0,0,,,,,
124,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,202,.,le dice .%mor: pro:ind|le=him v|deci-3S&PRES=say .,%mor:,0,,,0,0,,,,,
125,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,202,v|deci-3s&pres=say,le dice .%mor: pro:ind|le=him v|deci-3S&PRES=say .,%svd:,decir,0,1,3,s,,,switch,,
126,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,204,.,"+"" chau, adiós .%mor: co|chau=ciao cm|cm co|adiós=goodbye .",%mor:,0,,,0,0,,,,,
127,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;04.24,female,.,.,Target_Child,.,.,206,"+""/.","dijo la pajiaja@wp +""/.%mor: v|deci-3S&PRET=say det:art|el&f&SG=the wplay|pajiaja +""/.",%mor:,0,,,0,0,,,,,
128,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;04.24,female,.,.,Target_Child,.,.,206,v|deci-3s&pret=say,"dijo la pajiaja@wp +""/.%mor: v|deci-3S&PRET=say det:art|el&f&SG=the wplay|pajiaja +""/.",%svd:,decir,DP-def,1,3,s,,,,,
129,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;04.24,female,.,.,Target_Child,.,.,208,.,"+"" chau .%mor: co|chau=ciao .",%mor:,0,,,0,0,,,,,
130,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,210,.,"+"" chau .%mor: co|chau=ciao .",%mor:,0,,,0,0,,,,,
131,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,212,.,le dice .%mor: pro:ind|le=him v|deci-3S&PRES=say .,%mor:,0,,,0,0,,,,,
132,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,212,v|deci-3s&pres=say,le dice .%mor: pro:ind|le=him v|deci-3S&PRES=say .,%svd:,decir,0,1,3,s,,,,,
133,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,214,.,"mirá, ahí está haciendo el nene .%mor: co|mirá cm|cm adv|ahí=there cop|esta-3S&PRES=be part|hace-PROG=do det:art|el&m&SG=the co:voc|nene=baby .",%mor:,0,,,0,0,,,,,
134,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,214,cop|esta-3s&pres=be,"mirá, ahí está haciendo el nene .%mor: co|mirá cm|cm adv|ahí=there cop|esta-3S&PRES=be part|hace-PROG=do det:art|el&m&SG=the co:voc|nene=baby .",%svd:,estar,DP-def,1,3,s,,,same,,
135,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,217,.,"+"" chau .%mor: co|chau=ciao .",%mor:,0,,,0,0,,,,,
136,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,219,.,así .%mor: adv|así=thus .,%mor:,0,,,0,0,,,,,
137,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,221,.,"+"" chau .%mor: co|chau=ciao .",%mor:,0,,,0,0,,,,,
138,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,223,.,le está diciendo a su perrito .%mor: pro:ind|le=him aux|esta-3S&PRES=be part|deci-PROG=say aprep|a=to det:poss|su&3S=his n|perro&m-DIM=dog .,%mor:,0,,,0,0,,,,,
139,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,223,aux|esta-3s&pres=be,le está diciendo a su perrito .%mor: pro:ind|le=him aux|esta-3S&PRES=be part|deci-PROG=say aprep|a=to det:poss|su&3S=his n|perro&m-DIM=dog .,%svd:,estar,0,1,3,s,,,switch,,
140,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,226,.,"que va a salir con su papá, su mamá y su hermana .%mor: pro:rel|que=that v|i-3S&PRES=go aprep|a=to inf|sali-INF=leave prep|con=with det:poss|su&3S=his co:voc|papá cm|cm det:poss|su&3S=his n|mamá&f=mommy coord|y=and det:poss|su&3S=his n|hermano-f=sibling .",%mor:,0,,,0,0,,,,,
141,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,226,v|i-3s&pres=go,"que va a salir con su papá, su mamá y su hermana .%mor: pro:rel|que=that v|i-3S&PRES=go aprep|a=to inf|sali-INF=leave prep|con=with det:poss|su&3S=his co:voc|papá cm|cm det:poss|su&3S=his n|mamá&f=mommy coord|y=and det:poss|su&3S=his n|hermano-f=sibling .",%svd:,ir,0,1,3,s,,,same,,
142,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,231,.,y él lleva al sapito ahí .%mor: coord|y=and pro:head|él&m=he v|lleva-3S&PRES=carry aprep|a~det:art|el&m=to n|sapo&m-DIM=toad adv|ahí=there .,%mor:,0,,,0,0,,,,,
143,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,231,v|lleva-3s&pres=carry,y él lleva al sapito ahí .%mor: coord|y=and pro:head|él&m=he v|lleva-3S&PRES=carry aprep|a~det:art|el&m=to n|sapo&m-DIM=toad adv|ahí=there .,%svd:,llevar,1,1,3,s,,,same,,
144,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,234,?,"sí, xxx ?%mor: co|sí=yes cm|cm ?",%mor:,0,,,0,0,,,,,
145,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;04.24,female,.,.,Target_Child,.,.,236,.,ella no qu(i)ere camina(r) .%mor: pro:sub|ello-f=he adv|no=no v|quere-3S&PRES=want inf|camina-INF=walk .,%mor:,0,,,0,0,,,,,
146,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;04.24,female,.,.,Target_Child,.,.,236,v|quere-3s&pres=want,ella no qu(i)ere camina(r) .%mor: pro:sub|ello-f=he adv|no=no v|quere-3S&PRES=want inf|camina-INF=walk .,%svd:,querer,1,1,3,s,,,,,
147,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,239,?,no quiere caminar ?%mor: adv|no=no v|quere-3S&PRES=want inf|camina-INF=walk ?,%mor:,0,,,0,0,,,,,
148,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,239,v|quere-3s&pres=want,no quiere caminar ?%mor: adv|no=no v|quere-3S&PRES=want inf|camina-INF=walk ?,%svd:,querer,0,1,3,s,,,,,
149,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,241,?,por eso se va en el bolsillo ?%mor: prep|por=for pro:dem|eso=that_one pro:refl|se=itself v|i-3S&PRES=go prep|en=in det:art|el&m&SG=the n|bolso&m-DIM=money_bag ?,%mor:,0,,,0,0,,,,,
150,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,241,v|i-3s&pres=go,por eso se va en el bolsillo ?%mor: prep|por=for pro:dem|eso=that_one pro:refl|se=itself v|i-3S&PRES=go prep|en=in det:art|el&m&SG=the n|bolso&m-DIM=money_bag ?,%svd:,ir,0,1,3,s,,,same,,
151,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,244,.,"a_ver, acá, mirá, acá está, ahí ya llegó .%mor: co|a_ver=lets_see cm|cm adv|acá=there cm|cm co|mirá cm|cm adv|acá=there cop|esta-3S&PRES=be cm|cm adv|ahí=there adv|ya=already v|llega-3S&PRET=arrive .",%mor:,0,,,0,0,,,,,
152,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,244,cop|esta-3s&pres=be,"a_ver, acá, mirá, acá está, ahí ya llegó .%mor: co|a_ver=lets_see cm|cm adv|acá=there cm|cm co|mirá cm|cm adv|acá=there cop|esta-3S&PRES=be cm|cm adv|ahí=there adv|ya=already v|llega-3S&PRET=arrive .",%svd:,estar,0,1,3,s,,,same,,
153,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,244,v|llega-3s&pret=arrive,"a_ver, acá, mirá, acá está, ahí ya llegó .%mor: co|a_ver=lets_see cm|cm adv|acá=there cm|cm co|mirá cm|cm adv|acá=there cop|esta-3S&PRES=be cm|cm adv|ahí=there adv|ya=already v|llega-3S&PRET=arrive .",%svd:,llegar,0,1,3,s,,same,same,,
154,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,248,+...,"acá lo están esperando, esperando a su hermana +...%mor: adv|acá=there pro:obj|lo&m=him aux|esta-3P&PRES=be part|espera-PROG=wait cm|cm part|espera-PROG=wait aprep|a=to det:poss|su&3S=his n|hermano-f=sibling +...",%mor:,0,,,0,0,,,,,
155,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,248,aux|esta-3p&pres=be,"acá lo están esperando, esperando a su hermana +...%mor: adv|acá=there pro:obj|lo&m=him aux|esta-3P&PRES=be part|espera-PROG=wait cm|cm part|espera-PROG=wait aprep|a=to det:poss|su&3S=his n|hermano-f=sibling +...",%svd:,estar,0,1,3,p,,,switch,,
156,LI-RS-2018-04-03-cuentopadnin-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,252,+...,"este es su mamá, este es el nene +...%mor: det:dem|este=this cop|se-3S&PRES=be det:poss|su&3S=his n|mamá&f=mommy cm|cm det:dem|este=this cop|se-3S&PRES=be det:art|el&m&SG=the co:voc|nene=baby +...",%mor:,0,,,0,0,,,,,
