original_order,file,filetype,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes
77,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,145,v|entra-3s&pret=come_in,y mirá les ent(r)ó !%mor: coord|y=and co|mirá pro:ind|le-PL=them v|entra-3S&PRET=come_in !,%mor:,0,,,0,0,0,,,,
78,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,145,v|entra-3s&pret=come_in,y mirá les ent(r)ó !%mor: coord|y=and co|mirá pro:ind|le-PL=them v|entra-3S&PRET=come_in !,%svd:,entrar,0,1,3,s,pret,,same?,,unclear reference
79,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,147,v|entra-3s&pret=come_in,"&ujú, en dónde entró ?%mor: cm|cm prep|en=in pro:int|dónde=where v|entra-3S&PRET=come_in ?",%mor:,0,,,0,0,0,,,,
80,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,147,v|entra-3s&pret=come_in,"&ujú, en dónde entró ?%mor: cm|cm prep|en=in pro:int|dónde=where v|entra-3S&PRET=come_in ?",%svd:,entrar,0,1,3,s,pret,,,,
81,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,151,v|llama-3s&pres=call,cómo se llama este ?%mor: pro:int|cómo=how pro:refl|se=itself v|llama-3S&PRES=call det:dem|este=this ?,%mor:,0,,,0,0,0,,,,
82,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,151,v|llama-3s&pres=call,cómo se llama este ?%mor: pro:int|cómo=how pro:refl|se=itself v|llama-3S&PRES=call det:dem|este=this ?,%svd:,llamar,DP-dem,0,3,s,pres,,,,
83,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,154,.,saxofón .%mor: n|saxofón&m=saxophone .,%mor:,0,,,0,0,0,,,,
84,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,156,v|hace-3s&pret=do,y dapués [: después] hizo así mirando +...%mor: coord|y=and adv|después=after v|hace-3S&PRET=do adv|así=thus part|mira-PROG=look +...,%mor:,0,,,0,0,0,,,,
85,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,156,v|hace-3s&pret=do,y dapués [: después] hizo así mirando +...%mor: coord|y=and adv|después=after v|hace-3S&PRET=do adv|así=thus part|mira-PROG=look +...,%svd:,hacer,0,1,3,s,pret,,,,
86,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,159,v|sopla-3s&pret=blow,y le sopló !%mor: coord|y=and pro:ind|le=him v|sopla-3S&PRET=blow !,%mor:,0,,,0,0,0,,,,
87,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,159,v|sopla-3s&pret=blow,y le sopló !%mor: coord|y=and pro:ind|le=him v|sopla-3S&PRET=blow !,%svd:,soplar,0,1,3,s,pret,,same,,
88,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,161,v|mira-3s&pres=look,"&aahhjj, y adónde mira ?%mor: cm|cm coord|y=and pro:int|adónde=whither v|mira-3S&PRES=look ?",%mor:,0,,,0,0,0,,,,
89,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,161,v|mira-3s&pres=look,"&aahhjj, y adónde mira ?%mor: cm|cm coord|y=and pro:int|adónde=whither v|mira-3S&PRES=look ?",%svd:,mirar,0,1,3,s,pres,,,,
90,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,163,v|contenta-1s&pres=satisfy,el señor está contento ?%mor: det:art|el&m&SG=the n|señor&m=sir v|esta-3S&PRES=be v|contenta-1S&PRES=satisfy ?,%mor:,0,,,0,0,0,,,,
91,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,163,v|esta-3S&PRES=be,el señor está contento ?%mor: det:art|el&m&SG=the n|señor&m=sir v|esta-3S&PRES=be v|contenta-1S&PRES=satisfy ?,%svd:,estar,DP-def,1,3,S,PRES,,same?,,preceding reference unclear
92,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,168,.,"mirá, pero mi(r)á, mi(r)ale la cara .%mor: co|mirá cm|cm conj|pero=but co|mirá cm|cm imp|mira-2S&IMP~pro:clit|3S=look det:art|el&f&SG=the n|cara&f=face .",%mor:,0,,,0,0,0,,,,
93,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,171,cop|esta-13s&pas=be,estaba mirando acá !%mor: cop|esta-13S&PAS=be part|mira-PROG=look adv|acá=there !,%mor:,0,,,0,0,0,,,,
94,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,171,cop|esta-13s&pas=be,estaba mirando acá !%mor: cop|esta-13S&PAS=be part|mira-PROG=look adv|acá=there !,%svd:,estar,0,1,3,s,pas,,,,
95,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,175,v|pasa-3s&pret=pass,"&aaahjj, y qué pasó ?%mor: cm|cm coord|y=and pro:int|qué=what v|pasa-3S&PRET=pass ?",%mor:,0,,,0,0,0,,,,
96,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,175,v|pasa-3s&pret=pass,"&aaahjj, y qué pasó ?%mor: cm|cm coord|y=and pro:int|qué=what v|pasa-3S&PRET=pass ?",%svd:,pasar,wh,0,3,s,pret,,,,
97,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,180,v|cae-3s&pret=fall,+< y se cayó !%mor: coord|y=and pro:refl|se=itself v|cae-3S&PRET=fall !,%mor:,0,,,0,0,0,,,,
98,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,180,v|cae-3s&pret=fall,+< y se cayó !%mor: coord|y=and pro:refl|se=itself v|cae-3S&PRET=fall !,%svd:,caer,0,1,3,s,pret,,,,
99,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,189,v|cae-3s&pret=fall,&aahjjj el sapo se le cayó en la cara ?%mor: det:art|el&m&SG=the n|sapo&m=toad pro:refl|se=itself pro:ind|le=him v|cae-3S&PRET=fall prep|en=in det:art|el&f&SG=the n|cara&f=face ?,%mor:,0,,,0,0,0,,,,
100,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,189,v|cae-3s&pret=fall,&aahjjj el sapo se le cayó en la cara ?%mor: det:art|el&m&SG=the n|sapo&m=toad pro:refl|se=itself pro:ind|le=him v|cae-3S&PRET=fall prep|en=in det:art|el&f&SG=the n|cara&f=face ?,%svd:,caer,DP-def,1,3,s,pret,,,,
101,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,192,.,+< sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
102,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,194,.,y les tidó [: tiró] .%mor: coord|y=and pro:ind|le-PL=them v|tira-3S&PRET=throw .,%mor:,0,,,0,0,0,,,,
103,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,194,v|tira-3s&pret=throw,y les tidó [: tiró] .%mor: coord|y=and pro:ind|le-PL=them v|tira-3S&PRET=throw .,%svd:,tirar,0,1,3,s,pret,,,,
104,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,196,v|da-2s&sub&pres=give,+< y des +...%mor: coord|y=and v|da-2S&SUB&PRES=give +...,%mor:,0,,,0,0,0,,,,
105,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,196,v|da-2s&sub&pres=give,+< y des +...%mor: coord|y=and v|da-2S&SUB&PRES=give +...,%svd:,dar,na,na,na,na,na,na,na,na,tag error
106,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,200,.,ya sé (a)hora .%mor: adv|ya=already v|sabe-1S&PRES=know adv|ahora=now .,%mor:,0,,,0,0,0,,,,
107,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,200,v|sabe-1s&pres=know,ya sé (a)hora .%mor: adv|ya=already v|sabe-1S&PRES=know adv|ahora=now .,%svd:,saber,0,1,1,s,pres,,,,
108,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,202,v|sabe-2s&pres=know,lo re sabés !%mor: pro:obj|lo&m=him adv|re=really v|sabe-2S&PRES=know !,%mor:,0,,,0,0,0,,,,
109,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,202,v|sabe-2s&pres=know,lo re sabés !%mor: pro:obj|lo&m=him adv|re=really v|sabe-2S&PRES=know !,%svd:,saber,0,1,2,s,pres,,,,
110,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,204,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
111,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,206,v|pasa-3s&pret=pass,"+< y &es, y ahí qué pasó ?%mor: coord|y=and cm|cm coord|y=and adv|ahí=there pro:int|qué=what v|pasa-3S&PRET=pass ?",%mor:,0,,,0,0,0,,,,
112,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,206,v|pasa-3s&pret=pass,"+< y &es, y ahí qué pasó ?%mor: coord|y=and cm|cm coord|y=and adv|ahí=there pro:int|qué=what v|pasa-3S&PRET=pass ?",%svd:,pasar,wh,0,3,s,pret,,,,
113,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,209,cop|esta-13s&pas=be,daspué [: después] estaba enojado +...%mor: adv|después=after cop|esta-13S&PAS=be part|enoja-PRPART-m=annoy +...,%mor:,0,,,0,0,0,,,,
114,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,209,cop|esta-13s&pas=be,daspué [: después] estaba enojado +...%mor: adv|después=after cop|esta-13S&PAS=be part|enoja-PRPART-m=annoy +...,%svd:,estar,0,1,3,s,pas,,,,
115,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,214,.,ponque [: porque] sapo estaba .%mor: conj|porque=because n|sapo&m=toad cop|esta-13S&PAS=be .,%mor:,0,,,0,0,0,,,,
116,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,214,cop|esta-13s&pas=be,ponque [: porque] sapo estaba .%mor: conj|porque=because n|sapo&m=toad cop|esta-13S&PAS=be .,%svd:,estar,DP-def?,1,3,s,pas,,switch,,
117,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,216,.,"+< qué pasó, mirá .%mor: pro:int|qué=what v|pasa-3S&PRET=pass cm|cm co|mirá .",%mor:,0,,,0,0,0,,,,
118,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,216,v|pasa-3s&pret=pass,"+< qué pasó, mirá .%mor: pro:int|qué=what v|pasa-3S&PRET=pass cm|cm co|mirá .",%svd:,pasar,wh,0,3,s,pret,,,,
119,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,218,v|pasa-3s&pret=pass,"qué se &rom, qué pasó acá ?%mor: pro:int|qué=what pro:refl|se=itself cm|cm pro:int|qué=what v|pasa-3S&PRET=pass adv|acá=there ?",%mor:,0,,,0,0,0,,,,
120,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,218,v|pasa-3s&pret=pass,"qué se &rom, qué pasó acá ?%mor: pro:int|qué=what pro:refl|se=itself cm|cm pro:int|qué=what v|pasa-3S&PRET=pass adv|acá=there ?",%svd:,pasar,wh,0,3,s,pret,,,,
121,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,221,.,"es, se rompió .%mor: cop|se-3S&PRES=be cm|cm pro:refl|se=itself v|rompe-3S&PRET=break .",%mor:,0,,,0,0,0,,,,
122,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,221,cop|se-3s&pres=be,"es, se rompió .%mor: cop|se-3S&PRES=be cm|cm pro:refl|se=itself v|rompe-3S&PRET=break .",%svd:,ser,na,na,na,na,na,na,na,na,tag error
123,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,221,v|rompe-3s&pret=break,"es, se rompió .%mor: cop|se-3S&PRES=be cm|cm pro:refl|se=itself v|rompe-3S&PRET=break .",%svd:,romper,0,0,3,s,pret,,,,
124,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,229,v|hace-3s&pres=do,donde se hace así +...%mor: pro:rel|donde=where pro:refl|se=itself v|hace-3S&PRES=do adv|así=thus +...,%mor:,0,,,0,0,0,,,,
125,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,229,v|hace-3s&pres=do,donde se hace así +...%mor: pro:rel|donde=where pro:refl|se=itself v|hace-3S&PRES=do adv|así=thus +...,%svd:,hacer,na,na,na,na,na,na,na,na,impersonal
126,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,232,.,+< sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
127,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,234,v|rompe-3s&pret=break,se rompió el tambor !%mor: pro:refl|se=itself v|rompe-3S&PRET=break det:art|el&m&SG=the n|tambor&m=drum !,%mor:,0,,,0,0,0,,,,
128,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,234,v|rompe-3s&pret=break,se rompió el tambor !%mor: pro:refl|se=itself v|rompe-3S&PRET=break det:art|el&m&SG=the n|tambor&m=drum !,%svd:,romper,DP-def,0,3,s,pret,,,,
129,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,237,.,&ujú .,%mor:,0,,,0,0,0,,,,
130,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,238,v|pasa-3s&pret=pass,y qué pasó en esta ?%mor: coord|y=and pro:int|qué=what v|pasa-3S&PRET=pass prep|en=in det:dem|este-f=this ?,%mor:,0,,,0,0,0,,,,
131,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,238,v|pasa-3s&pret=pass,y qué pasó en esta ?%mor: coord|y=and pro:int|qué=what v|pasa-3S&PRET=pass prep|en=in det:dem|este-f=this ?,%svd:,pasar,wh,0,3,s,pret,,,,
132,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,241,cop|esta-13s&pas=be,y daspués [: después] estaba el sapo y sentó +...%mor: coord|y=and adv|después=after cop|esta-13S&PAS=be det:art|el&m&SG=the n|sapo&m=toad coord|y=and v|senta-3S&PRET=sit +...,%mor:,0,,,0,0,0,,,,
133,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,241,cop|esta-13s&pas=be,y daspués [: después] estaba el sapo y sentó +...%mor: coord|y=and adv|después=after cop|esta-13S&PAS=be det:art|el&m&SG=the n|sapo&m=toad coord|y=and v|senta-3S&PRET=sit +...,%svd:,estar,DP-def,1,3,s,pas,,,,
134,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,241,v|senta-3s&pret=sit,y daspués [: después] estaba el sapo y sentó +...%mor: coord|y=and adv|después=after cop|esta-13S&PAS=be det:art|el&m&SG=the n|sapo&m=toad coord|y=and v|senta-3S&PRET=sit +...,%svd:,sentar,0,1,3,s,pret,switch?,switch?,,unclear reference
135,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,245,.,y le tiró su vaso .%mor: coord|y=and pro:ind|le=him v|tira-3S&PRET=throw det:poss|su&3S=his n|vaso&m=vase .,%mor:,0,,,0,0,0,,,,
136,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,245,v|tira-3s&pret=throw,y le tiró su vaso .%mor: coord|y=and pro:ind|le=him v|tira-3S&PRET=throw det:poss|su&3S=his n|vaso&m=vase .,%svd:,tirar,0,1,3,s,pret,same?,same?,,preceindg reference unclear
137,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,248,v|entra-3s&pret=come_in,en dónde entró ?%mor: prep|en=in pro:int|dónde=where v|entra-3S&PRET=come_in ?,%mor:,0,,,0,0,0,,,,
138,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,248,v|entra-3s&pret=come_in,en dónde entró ?%mor: prep|en=in pro:int|dónde=where v|entra-3S&PRET=come_in ?,%svd:,entrar,0,1,3,s,pret,,,,
139,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,250,.,ent(r)ó en su comida .%mor: v|entra-3S&PRET=come_in prep|en=in det:poss|su&3S=his n|comida&f=food .,%mor:,0,,,0,0,0,,,,
140,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,250,v|entra-3s&pret=come_in,ent(r)ó en su comida .%mor: v|entra-3S&PRET=come_in prep|en=in det:poss|su&3S=his n|comida&f=food .,%svd:,entrar,0,1,3,s,pret,,,,
141,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,259,.,"el &sa le dijo que estaba celalo [: cerrado] lo, los lojos [: ojos] .%mor: det:art|el&m&SG=the pro:ind|le=him v|deci-3S&PRET=say prep|que=than cop|esta-13S&PAS=be part|cerra-PRPART-m=close pro:obj|lo&m=him cm|cm det:art|el&m-PL=the n|ojo&m-PL=eye .",%mor:,0,,,0,0,0,,,,
142,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,259,v|deci-3s&pret=say,"el &sa le dijo que estaba celalo [: cerrado] lo, los lojos [: ojos] .%mor: det:art|el&m&SG=the pro:ind|le=him v|deci-3S&PRET=say prep|que=than cop|esta-13S&PAS=be part|cerra-PRPART-m=close pro:obj|lo&m=him cm|cm det:art|el&m-PL=the n|ojo&m-PL=eye .",%svd:,decir,0,1,3,s,pret,,switch?,,unclear reference
143,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,259,cop|esta-13s&pas=be,"el &sa le dijo que estaba celalo [: cerrado] lo, los lojos [: ojos] .%mor: det:art|el&m&SG=the pro:ind|le=him v|deci-3S&PRET=say prep|que=than cop|esta-13S&PAS=be part|cerra-PRPART-m=close pro:obj|lo&m=him cm|cm det:art|el&m-PL=the n|ojo&m-PL=eye .",%svd:,estar,DP-def,0,3,s,pas,,,,
144,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,263,v|pasa-3s&pret=pass,"bueno, y qué pasó acá ?%mor: co|bueno=good cm|cm coord|y=and pro:int|qué=what v|pasa-3S&PRET=pass adv|acá=there ?",%mor:,0,,,0,0,0,,,,
145,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,263,v|pasa-3s&pret=pass,"bueno, y qué pasó acá ?%mor: co|bueno=good cm|cm coord|y=and pro:int|qué=what v|pasa-3S&PRET=pass adv|acá=there ?",%svd:,pasar,wh,0,3,s,pret,,,,
146,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,266,cop|esta-13s&pas=be,"le, ahoda [: ahora] estaba en [: el] sapo +...%mor: pro:ind|le=him cm|cm adv|ahora=now cop|esta-13S&PAS=be det:art|el&m&SG=the n|sapo&m=toad +...",%mor:,0,,,0,0,0,,,,
147,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,266,cop|esta-13s&pas=be,"le, ahoda [: ahora] estaba en [: el] sapo +...%mor: pro:ind|le=him cm|cm adv|ahora=now cop|esta-13S&PAS=be det:art|el&m&SG=the n|sapo&m=toad +...",%svd:,estar,DP-def,1,3,s,pas,,,,
148,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,269,.,"y &en, se salió en la comida .%mor: coord|y=and cm|cm pro:refl|se=itself v|sali-3S&PRET=leave prep|en=in det:art|el&f&SG=the n|comida&f=food .",%mor:,0,,,0,0,0,,,,
149,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,269,v|sali-3s&pret=leave,"y &en, se salió en la comida .%mor: coord|y=and cm|cm pro:refl|se=itself v|sali-3S&PRET=leave prep|en=in det:art|el&f&SG=the n|comida&f=food .",%svd:,salir,0,1,3,s,pret,,same,,
150,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,272,v|deci-3s&pret=say,"y le dijo +""/.%mor: coord|y=and pro:ind|le=him v|deci-3S&PRET=say +""/.",%mor:,0,,,0,0,0,,,,
151,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,272,v|deci-3s&pret=say,"y le dijo +""/.%mor: coord|y=and pro:ind|le=him v|deci-3S&PRET=say +""/.",%svd:,decir,0,1,3,s,pret,,same?,,unclear reference
152,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,276,v|hace-3s&pret=do,"&aahjjj, y la señora qué hizo ?%mor: cm|cm coord|y=and det:art|el&f&SG=the n|señora&f=lady pro:int|qué=what v|hace-3S&PRET=do ?",%mor:,0,,,0,0,0,,,,
153,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,276,v|hace-3s&pret=do,"&aahjjj, y la señora qué hizo ?%mor: cm|cm coord|y=and det:art|el&f&SG=the n|señora&f=lady pro:int|qué=what v|hace-3S&PRET=do ?",%svd:,hacer,DP-def,1,3,s,pret,,,,
154,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,279,.,le tidó [: tiró] su tenedo(r) .%mor: pro:ind|le=him v|tira-3S&PRET=throw det:poss|su&3S=his n|tenedor&m=guardian .,%mor:,0,,,0,0,0,,,,
155,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,279,v|tira-3s&pret=throw,le tidó [: tiró] su tenedo(r) .%mor: pro:ind|le=him v|tira-3S&PRET=throw det:poss|su&3S=his n|tenedor&m=guardian .,%svd:,tirar,0,1,3,s,pret,,,,
156,AG-MMU-2018-08-16-cuentonininv-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.11,female,.,.,Target_Child,.,.,285,v|salta-3s&pret=jump,saltó !%mor: v|salta-3S&PRET=jump !,%mor:,0,,,0,0,0,,,,
